subject,gender,age,recall,n2,n3,n4,survey,order,condition,subdesign,structure,distance,item,raw.judgment,zscores
137,F,18,2.6,3.24,2.21,0.51,4b,93,NP.non.ma,np,non,matrix,NP.non.ma.08,200,1.359801909
137,F,18,2.6,3.24,2.21,0.51,4b,5,NP.non.ma,np,non,matrix,NP.non.ma.12,200,1.359801909
137,F,18,2.6,3.24,2.21,0.51,4b,30,NP.non.ma,np,non,matrix,NP.non.ma.16,200,1.359801909
137,F,18,2.6,3.24,2.21,0.51,4b,10,SUB.isl.em,sub,island,embedded,SUB.isl.em.01,75,-1.567125967
137,F,18,2.6,3.24,2.21,0.51,4b,41,SUB.isl.em,sub,island,embedded,SUB.isl.em.05,75,-1.567125967
137,F,18,2.6,3.24,2.21,0.51,4b,62,SUB.isl.em,sub,island,embedded,SUB.isl.em.09,105,-0.864663277
137,F,18,2.6,3.24,2.21,0.51,4b,89,SUB.isl.em,sub,island,embedded,SUB.isl.em.13,130,-0.279277701
137,F,18,2.6,3.24,2.21,0.51,4b,20,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.02,120,-0.513431932
137,F,18,2.6,3.24,2.21,0.51,4b,26,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.06,150,0.189030759
137,F,18,2.6,3.24,2.21,0.51,4b,55,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.10,170,0.657339219
137,F,18,2.6,3.24,2.21,0.51,4b,75,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.14,200,1.359801909
137,F,18,2.6,3.24,2.21,0.51,4b,2,SUB.non.em,sub,non,embedded,SUB.non.em.03,200,1.359801909
137,F,18,2.6,3.24,2.21,0.51,4b,37,SUB.non.em,sub,non,embedded,SUB.non.em.07,200,1.359801909
137,F,18,2.6,3.24,2.21,0.51,4b,52,SUB.non.em,sub,non,embedded,SUB.non.em.11,130,-0.279277701
137,F,18,2.6,3.24,2.21,0.51,4b,82,SUB.non.em,sub,non,embedded,SUB.non.em.15,180,0.891493449
137,F,18,2.6,3.24,2.21,0.51,4b,12,SUB.non.ma,sub,non,matrix,SUB.non.ma.04,200,1.359801909
137,F,18,2.6,3.24,2.21,0.51,4b,43,SUB.non.ma,sub,non,matrix,SUB.non.ma.08,130,-0.279277701
137,F,18,2.6,3.24,2.21,0.51,4b,57,SUB.non.ma,sub,non,matrix,SUB.non.ma.12,200,1.359801909
137,F,18,2.6,3.24,2.21,0.51,4b,86,SUB.non.ma,sub,non,matrix,SUB.non.ma.16,200,1.359801909
137,F,18,2.6,3.24,2.21,0.51,4b,71,WH.isl.em,wh,island,embedded,WH.isl.em.01,120,-0.513431932
137,F,18,2.6,3.24,2.21,0.51,4b,84,WH.isl.em,wh,island,embedded,WH.isl.em.05,100,-0.981740392
137,F,18,2.6,3.24,2.21,0.51,4b,19,WH.isl.em,wh,island,embedded,WH.isl.em.09,100,-0.981740392
137,F,18,2.6,3.24,2.21,0.51,4b,48,WH.isl.em,wh,island,embedded,WH.isl.em.13,85,-1.332971737
137,F,18,2.6,3.24,2.21,0.51,4b,61,WH.isl.ma,wh,island,matrix,WH.isl.ma.02,110,-0.747586162
137,F,18,2.6,3.24,2.21,0.51,4b,95,WH.isl.ma,wh,island,matrix,WH.isl.ma.06,175,0.774416334
137,F,18,2.6,3.24,2.21,0.51,4b,15,WH.isl.ma,wh,island,matrix,WH.isl.ma.10,150,0.189030759
137,F,18,2.6,3.24,2.21,0.51,4b,38,WH.isl.ma,wh,island,matrix,WH.isl.ma.14,195,1.242724794
137,F,18,2.6,3.24,2.21,0.51,4b,63,WH.non.em,wh,non,embedded,WH.non.em.03,120,-0.513431932
137,F,18,2.6,3.24,2.21,0.51,4b,77,WH.non.em,wh,non,embedded,WH.non.em.07,170,0.657339219
137,F,18,2.6,3.24,2.21,0.51,4b,3,WH.non.em,wh,non,embedded,WH.non.em.11,175,0.774416334
137,F,18,2.6,3.24,2.21,0.51,4b,28,WH.non.em,wh,non,embedded,WH.non.em.15,180,0.891493449
137,F,18,2.6,3.24,2.21,0.51,4b,66,WH.non.ma,wh,non,matrix,WH.non.ma.04,200,1.359801909
137,F,18,2.6,3.24,2.21,0.51,4b,92,WH.non.ma,wh,non,matrix,WH.non.ma.08,200,1.359801909
137,F,18,2.6,3.24,2.21,0.51,4b,9,WH.non.ma,wh,non,matrix,WH.non.ma.12,110,-0.747586162
137,F,18,2.6,3.24,2.21,0.51,4b,25,WH.non.ma,wh,non,matrix,WH.non.ma.16,115,-0.630509047
138,F,20,3.3,0.68,1.44,0.51,1a,26,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.02,40,-0.795265764
138,F,20,3.3,0.68,1.44,0.51,1a,61,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.06,90,-0.501158603
138,F,20,3.3,0.68,1.44,0.51,1a,74,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.10,10,-0.971730061
138,F,20,3.3,0.68,1.44,0.51,1a,20,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.14,1,-1.02466935
138,F,20,3.3,0.68,1.44,0.51,1a,38,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.03,60,-0.6776229
138,F,20,3.3,0.68,1.44,0.51,1a,69,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.07,500,1.91052012
138,F,20,3.3,0.68,1.44,0.51,1a,96,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.11,NA,NA
138,F,20,3.3,0.68,1.44,0.51,1a,22,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.15,2,-1.018787207
138,F,20,3.3,0.68,1.44,0.51,1a,44,ADJ.non.em,adj,non,embedded,ADJ.non.em.04,200,0.145877152
138,F,20,3.3,0.68,1.44,0.51,1a,63,ADJ.non.em,adj,non,embedded,ADJ.non.em.08,300,0.734091475
138,F,20,3.3,0.68,1.44,0.51,1a,78,ADJ.non.em,adj,non,embedded,ADJ.non.em.12,550,2.204627282
138,F,20,3.3,0.68,1.44,0.51,1a,14,ADJ.non.em,adj,non,embedded,ADJ.non.em.16,200,0.145877152
138,F,20,3.3,0.68,1.44,0.51,1a,3,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.01,300,0.734091475
138,F,20,3.3,0.68,1.44,0.51,1a,42,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.05,150,-0.148230009
138,F,20,3.3,0.68,1.44,0.51,1a,57,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.09,400,1.322305797
138,F,20,3.3,0.68,1.44,0.51,1a,82,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.13,NA,NA
138,F,20,3.3,0.68,1.44,0.51,1a,25,agr.pl,agr,pl,,agr.pl.04,90,-0.501158603
138,F,20,3.3,0.68,1.44,0.51,1a,62,agr.pl,agr,pl,,agr.pl.08,220,0.263520017
138,F,20,3.3,0.68,1.44,0.51,1a,86,agr.pl,agr,pl,,agr.pl.12,NA,NA
138,F,20,3.3,0.68,1.44,0.51,1a,11,agr.pl,agr,pl,,agr.pl.16,200,0.145877152
138,F,20,3.3,0.68,1.44,0.51,1a,5,agr.sg,agr,sg,,agr.sg.01,20,-0.912908629
138,F,20,3.3,0.68,1.44,0.51,1a,36,agr.sg,agr,sg,,agr.sg.05,95,-0.471747887
138,F,20,3.3,0.68,1.44,0.51,1a,51,agr.sg,agr,sg,,agr.sg.09,45,-0.765855048
138,F,20,3.3,0.68,1.44,0.51,1a,79,agr.sg,agr,sg,,agr.sg.13,570,2.322270146
138,F,20,3.3,0.68,1.44,0.51,1a,23,CE.all,ce,all,,CE.all.01,1,-1.02466935
138,F,20,3.3,0.68,1.44,0.51,1a,41,CE.all,ce,all,,CE.all.05,100,-0.442337171
138,F,20,3.3,0.68,1.44,0.51,1a,71,CE.all,ce,all,,CE.all.09,100,-0.442337171
138,F,20,3.3,0.68,1.44,0.51,1a,87,CE.all,ce,all,,CE.all.13,NA,NA
138,F,20,3.3,0.68,1.44,0.51,1a,48,CE.vp1,ce,vp1,,CE.vp1.04,60,-0.6776229
138,F,20,3.3,0.68,1.44,0.51,1a,60,CE.vp1,ce,vp1,,CE.vp1.08,120,-0.324694306
138,F,20,3.3,0.68,1.44,0.51,1a,18,CE.vp1,ce,vp1,,CE.vp1.12,1,-1.02466935
138,F,20,3.3,0.68,1.44,0.51,1a,93,CE.vp1,ce,vp1,,CE.vp1.16,NA,NA
138,F,20,3.3,0.68,1.44,0.51,1a,29,CE.vp2,ce,vp2,,CE.vp2.03,10,-0.971730061
138,F,20,3.3,0.68,1.44,0.51,1a,58,CE.vp2,ce,vp2,,CE.vp2.07,12,-0.959965775
138,F,20,3.3,0.68,1.44,0.51,1a,12,CE.vp2,ce,vp2,,CE.vp2.11,60,-0.6776229
138,F,20,3.3,0.68,1.44,0.51,1a,73,CE.vp2,ce,vp2,,CE.vp2.15,97,-0.4599836
138,F,20,3.3,0.68,1.44,0.51,1a,39,CE.vp3,ce,vp3,,CE.vp3.02,80,-0.559980035
138,F,20,3.3,0.68,1.44,0.51,1a,65,CE.vp3,ce,vp3,,CE.vp3.06,75,-0.589390751
138,F,20,3.3,0.68,1.44,0.51,1a,4,CE.vp3,ce,vp3,,CE.vp3.10,20,-0.912908629
138,F,20,3.3,0.68,1.44,0.51,1a,76,CE.vp3,ce,vp3,,CE.vp3.14,55,-0.707033616
138,F,20,3.3,0.68,1.44,0.51,1a,24,ILL.non,ill,non,,ILL.non.01,350,1.028198636
138,F,20,3.3,0.68,1.44,0.51,1a,45,ILL.non,ill,non,,ILL.non.05,75,-0.589390751
138,F,20,3.3,0.68,1.44,0.51,1a,67,ILL.non,ill,non,,ILL.non.09,400,1.322305797
138,F,20,3.3,0.68,1.44,0.51,1a,92,ILL.non,ill,non,,ILL.non.13,NA,NA
138,F,20,3.3,0.68,1.44,0.51,1a,13,ILL.rep,ill,rep,,ILL.rep.01,100,-0.442337171
138,F,20,3.3,0.68,1.44,0.51,1a,27,ILL.rep,ill,rep,,ILL.rep.05,400,1.322305797
138,F,20,3.3,0.68,1.44,0.51,1a,54,ILL.rep,ill,rep,,ILL.rep.09,300,0.734091475
138,F,20,3.3,0.68,1.44,0.51,1a,84,ILL.rep,ill,rep,,ILL.rep.13,NA,NA
138,F,20,3.3,0.68,1.44,0.51,1a,31,NP.isl.em,np,island,embedded,NP.isl.em.02,40,-0.795265764
138,F,20,3.3,0.68,1.44,0.51,1a,59,NP.isl.em,np,island,embedded,NP.isl.em.06,11,-0.965847918
138,F,20,3.3,0.68,1.44,0.51,1a,85,NP.isl.em,np,island,embedded,NP.isl.em.10,NA,NA
138,F,20,3.3,0.68,1.44,0.51,1a,17,NP.isl.em,np,island,embedded,NP.isl.em.14,5,-1.001140777
138,F,20,3.3,0.68,1.44,0.51,1a,34,NP.isl.ma,np,island,matrix,NP.isl.ma.03,500,1.91052012
138,F,20,3.3,0.68,1.44,0.51,1a,66,NP.isl.ma,np,island,matrix,NP.isl.ma.07,300,0.734091475
138,F,20,3.3,0.68,1.44,0.51,1a,83,NP.isl.ma,np,island,matrix,NP.isl.ma.11,NA,NA
138,F,20,3.3,0.68,1.44,0.51,1a,1,NP.isl.ma,np,island,matrix,NP.isl.ma.15,100,-0.442337171
138,F,20,3.3,0.68,1.44,0.51,1a,28,NP.non.em,np,non,embedded,NP.non.em.04,30,-0.854087197
138,F,20,3.3,0.68,1.44,0.51,1a,72,NP.non.em,np,non,embedded,NP.non.em.08,250,0.439984313
138,F,20,3.3,0.68,1.44,0.51,1a,80,NP.non.em,np,non,embedded,NP.non.em.12,600,2.498734443
138,F,20,3.3,0.68,1.44,0.51,1a,9,NP.non.em,np,non,embedded,NP.non.em.16,40,-0.795265764
138,F,20,3.3,0.68,1.44,0.51,1a,21,NP.non.ma,np,non,matrix,NP.non.ma.01,2,-1.018787207
138,F,20,3.3,0.68,1.44,0.51,1a,46,NP.non.ma,np,non,matrix,NP.non.ma.05,200,0.145877152
138,F,20,3.3,0.68,1.44,0.51,1a,53,NP.non.ma,np,non,matrix,NP.non.ma.09,150,-0.148230009
138,F,20,3.3,0.68,1.44,0.51,1a,89,NP.non.ma,np,non,matrix,NP.non.ma.13,NA,NA
138,F,20,3.3,0.68,1.44,0.51,1a,81,SUB.isl.em,sub,island,embedded,SUB.isl.em.02,NA,NA
138,F,20,3.3,0.68,1.44,0.51,1a,10,SUB.isl.em,sub,island,embedded,SUB.isl.em.06,15,-0.942319345
138,F,20,3.3,0.68,1.44,0.51,1a,30,SUB.isl.em,sub,island,embedded,SUB.isl.em.10,70,-0.618801468
138,F,20,3.3,0.68,1.44,0.51,1a,64,SUB.isl.em,sub,island,embedded,SUB.isl.em.14,90,-0.501158603
138,F,20,3.3,0.68,1.44,0.51,1a,88,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.03,NA,NA
138,F,20,3.3,0.68,1.44,0.51,1a,16,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.07,200,0.145877152
138,F,20,3.3,0.68,1.44,0.51,1a,35,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.11,500,1.91052012
138,F,20,3.3,0.68,1.44,0.51,1a,56,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.15,400,1.322305797
138,F,20,3.3,0.68,1.44,0.51,1a,90,SUB.non.em,sub,non,embedded,SUB.non.em.04,NA,NA
138,F,20,3.3,0.68,1.44,0.51,1a,6,SUB.non.em,sub,non,embedded,SUB.non.em.08,40,-0.795265764
138,F,20,3.3,0.68,1.44,0.51,1a,37,SUB.non.em,sub,non,embedded,SUB.non.em.12,60,-0.6776229
138,F,20,3.3,0.68,1.44,0.51,1a,70,SUB.non.em,sub,non,embedded,SUB.non.em.16,500,1.91052012
138,F,20,3.3,0.68,1.44,0.51,1a,50,SUB.non.ma,sub,non,matrix,SUB.non.ma.01,300,0.734091475
138,F,20,3.3,0.68,1.44,0.51,1a,94,SUB.non.ma,sub,non,matrix,SUB.non.ma.05,NA,NA
138,F,20,3.3,0.68,1.44,0.51,1a,8,SUB.non.ma,sub,non,matrix,SUB.non.ma.09,80,-0.559980035
138,F,20,3.3,0.68,1.44,0.51,1a,32,SUB.non.ma,sub,non,matrix,SUB.non.ma.13,350,1.028198636
138,F,20,3.3,0.68,1.44,0.51,1a,40,WH.isl.em,wh,island,embedded,WH.isl.em.02,40,-0.795265764
138,F,20,3.3,0.68,1.44,0.51,1a,52,WH.isl.em,wh,island,embedded,WH.isl.em.06,40,-0.795265764
138,F,20,3.3,0.68,1.44,0.51,1a,75,WH.isl.em,wh,island,embedded,WH.isl.em.10,9,-0.977612204
138,F,20,3.3,0.68,1.44,0.51,1a,7,WH.isl.em,wh,island,embedded,WH.isl.em.14,10,-0.971730061
138,F,20,3.3,0.68,1.44,0.51,1a,47,WH.isl.ma,wh,island,matrix,WH.isl.ma.03,200,0.145877152
138,F,20,3.3,0.68,1.44,0.51,1a,49,WH.isl.ma,wh,island,matrix,WH.isl.ma.07,200,0.145877152
138,F,20,3.3,0.68,1.44,0.51,1a,95,WH.isl.ma,wh,island,matrix,WH.isl.ma.11,NA,NA
138,F,20,3.3,0.68,1.44,0.51,1a,19,WH.isl.ma,wh,island,matrix,WH.isl.ma.15,300,0.734091475
138,F,20,3.3,0.68,1.44,0.51,1a,43,WH.non.em,wh,non,embedded,WH.non.em.04,150,-0.148230009
138,F,20,3.3,0.68,1.44,0.51,1a,55,WH.non.em,wh,non,embedded,WH.non.em.08,85,-0.530569319
138,F,20,3.3,0.68,1.44,0.51,1a,77,WH.non.em,wh,non,embedded,WH.non.em.12,450,1.616412959
138,F,20,3.3,0.68,1.44,0.51,1a,15,WH.non.em,wh,non,embedded,WH.non.em.16,90,-0.501158603
138,F,20,3.3,0.68,1.44,0.51,1a,2,WH.non.ma,wh,non,matrix,WH.non.ma.01,200,0.145877152
138,F,20,3.3,0.68,1.44,0.51,1a,33,WH.non.ma,wh,non,matrix,WH.non.ma.05,450,1.616412959
138,F,20,3.3,0.68,1.44,0.51,1a,68,WH.non.ma,wh,non,matrix,WH.non.ma.09,500,1.91052012
138,F,20,3.3,0.68,1.44,0.51,1a,91,WH.non.ma,wh,non,matrix,WH.non.ma.13,NA,NA
139,F,21,2.5,NA,NA,NA,2a,32,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.03,50,-1.132296277
139,F,21,2.5,NA,NA,NA,2a,54,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.07,40,-1.258765669
139,F,21,2.5,NA,NA,NA,2a,77,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.11,70,-0.879357492
139,F,21,2.5,NA,NA,NA,2a,22,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.15,110,-0.373479924
139,F,21,2.5,NA,NA,NA,2a,26,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.04,70,-0.879357492
139,F,21,2.5,NA,NA,NA,2a,58,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.08,115,-0.310245228
139,F,21,2.5,NA,NA,NA,2a,73,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.12,110,-0.373479924
139,F,21,2.5,NA,NA,NA,2a,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.16,125,-0.183775835
139,F,21,2.5,NA,NA,NA,2a,15,ADJ.non.em,adj,non,embedded,ADJ.non.em.01,275,1.713265047
139,F,21,2.5,NA,NA,NA,2a,41,ADJ.non.em,adj,non,embedded,ADJ.non.em.05,115,-0.310245228
139,F,21,2.5,NA,NA,NA,2a,51,ADJ.non.em,adj,non,embedded,ADJ.non.em.09,100,-0.499949316
139,F,21,2.5,NA,NA,NA,2a,84,ADJ.non.em,adj,non,embedded,ADJ.non.em.13,70,-0.879357492
139,F,21,2.5,NA,NA,NA,2a,20,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.02,250,1.397091566
139,F,21,2.5,NA,NA,NA,2a,36,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.06,125,-0.183775835
139,F,21,2.5,NA,NA,NA,2a,65,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.10,250,1.397091566
139,F,21,2.5,NA,NA,NA,2a,80,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.14,80,-0.7528881
139,F,21,2.5,NA,NA,NA,2a,16,agr.pl,agr,pl,,agr.pl.01,150,0.132397645
139,F,21,2.5,NA,NA,NA,2a,45,agr.pl,agr,pl,,agr.pl.05,180,0.511805821
139,F,21,2.5,NA,NA,NA,2a,70,agr.pl,agr,pl,,agr.pl.09,125,-0.183775835
139,F,21,2.5,NA,NA,NA,2a,91,agr.pl,agr,pl,,agr.pl.13,200,0.764744606
139,F,21,2.5,NA,NA,NA,2a,4,agr.sg,agr,sg,,agr.sg.02,50,-1.132296277
139,F,21,2.5,NA,NA,NA,2a,38,agr.sg,agr,sg,,agr.sg.06,180,0.511805821
139,F,21,2.5,NA,NA,NA,2a,50,agr.sg,agr,sg,,agr.sg.10,105,-0.43671462
139,F,21,2.5,NA,NA,NA,2a,96,agr.sg,agr,sg,,agr.sg.14,125,-0.183775835
139,F,21,2.5,NA,NA,NA,2a,23,CE.all,ce,all,,CE.all.02,75,-0.816122796
139,F,21,2.5,NA,NA,NA,2a,48,CE.all,ce,all,,CE.all.06,60,-1.005826884
139,F,21,2.5,NA,NA,NA,2a,55,CE.all,ce,all,,CE.all.10,35,-1.322000365
139,F,21,2.5,NA,NA,NA,2a,75,CE.all,ce,all,,CE.all.14,115,-0.310245228
139,F,21,2.5,NA,NA,NA,2a,18,CE.vp1,ce,vp1,,CE.vp1.01,75,-0.816122796
139,F,21,2.5,NA,NA,NA,2a,25,CE.vp1,ce,vp1,,CE.vp1.05,75,-0.816122796
139,F,21,2.5,NA,NA,NA,2a,61,CE.vp1,ce,vp1,,CE.vp1.09,70,-0.879357492
139,F,21,2.5,NA,NA,NA,2a,85,CE.vp1,ce,vp1,,CE.vp1.13,105,-0.43671462
139,F,21,2.5,NA,NA,NA,2a,29,CE.vp2,ce,vp2,,CE.vp2.04,50,-1.132296277
139,F,21,2.5,NA,NA,NA,2a,64,CE.vp2,ce,vp2,,CE.vp2.08,55,-1.06906158
139,F,21,2.5,NA,NA,NA,2a,9,CE.vp2,ce,vp2,,CE.vp2.12,90,-0.626418708
139,F,21,2.5,NA,NA,NA,2a,82,CE.vp2,ce,vp2,,CE.vp2.16,65,-0.942592188
139,F,21,2.5,NA,NA,NA,2a,42,CE.vp3,ce,vp3,,CE.vp3.03,75,-0.816122796
139,F,21,2.5,NA,NA,NA,2a,53,CE.vp3,ce,vp3,,CE.vp3.07,65,-0.942592188
139,F,21,2.5,NA,NA,NA,2a,7,CE.vp3,ce,vp3,,CE.vp3.11,80,-0.7528881
139,F,21,2.5,NA,NA,NA,2a,90,CE.vp3,ce,vp3,,CE.vp3.15,100,-0.499949316
139,F,21,2.5,NA,NA,NA,2a,19,ILL.non,ill,non,,ILL.non.02,125,-0.183775835
139,F,21,2.5,NA,NA,NA,2a,39,ILL.non,ill,non,,ILL.non.06,80,-0.7528881
139,F,21,2.5,NA,NA,NA,2a,60,ILL.non,ill,non,,ILL.non.10,170,0.385336429
139,F,21,2.5,NA,NA,NA,2a,92,ILL.non,ill,non,,ILL.non.14,115,-0.310245228
139,F,21,2.5,NA,NA,NA,2a,13,ILL.rep,ill,rep,,ILL.rep.02,250,1.397091566
139,F,21,2.5,NA,NA,NA,2a,27,ILL.rep,ill,rep,,ILL.rep.06,100,-0.499949316
139,F,21,2.5,NA,NA,NA,2a,52,ILL.rep,ill,rep,,ILL.rep.10,185,0.575040517
139,F,21,2.5,NA,NA,NA,2a,78,ILL.rep,ill,rep,,ILL.rep.14,90,-0.626418708
139,F,21,2.5,NA,NA,NA,2a,28,NP.isl.em,np,island,embedded,NP.isl.em.03,60,-1.005826884
139,F,21,2.5,NA,NA,NA,2a,68,NP.isl.em,np,island,embedded,NP.isl.em.07,50,-1.132296277
139,F,21,2.5,NA,NA,NA,2a,79,NP.isl.em,np,island,embedded,NP.isl.em.11,50,-1.132296277
139,F,21,2.5,NA,NA,NA,2a,6,NP.isl.em,np,island,embedded,NP.isl.em.15,5,-1.701408541
139,F,21,2.5,NA,NA,NA,2a,40,NP.isl.ma,np,island,matrix,NP.isl.ma.04,205,0.827979302
139,F,21,2.5,NA,NA,NA,2a,66,NP.isl.ma,np,island,matrix,NP.isl.ma.08,200,0.764744606
139,F,21,2.5,NA,NA,NA,2a,74,NP.isl.ma,np,island,matrix,NP.isl.ma.12,290,1.902969135
139,F,21,2.5,NA,NA,NA,2a,8,NP.isl.ma,np,island,matrix,NP.isl.ma.16,275,1.713265047
139,F,21,2.5,NA,NA,NA,2a,14,NP.non.em,np,non,embedded,NP.non.em.01,250,1.397091566
139,F,21,2.5,NA,NA,NA,2a,33,NP.non.em,np,non,embedded,NP.non.em.05,125,-0.183775835
139,F,21,2.5,NA,NA,NA,2a,71,NP.non.em,np,non,embedded,NP.non.em.09,275,1.713265047
139,F,21,2.5,NA,NA,NA,2a,86,NP.non.em,np,non,embedded,NP.non.em.13,130,-0.120541139
139,F,21,2.5,NA,NA,NA,2a,24,NP.non.ma,np,non,matrix,NP.non.ma.02,250,1.397091566
139,F,21,2.5,NA,NA,NA,2a,30,NP.non.ma,np,non,matrix,NP.non.ma.06,125,-0.183775835
139,F,21,2.5,NA,NA,NA,2a,63,NP.non.ma,np,non,matrix,NP.non.ma.10,170,0.385336429
139,F,21,2.5,NA,NA,NA,2a,94,NP.non.ma,np,non,matrix,NP.non.ma.14,275,1.713265047
139,F,21,2.5,NA,NA,NA,2a,81,SUB.isl.em,sub,island,embedded,SUB.isl.em.03,50,-1.132296277
139,F,21,2.5,NA,NA,NA,2a,17,SUB.isl.em,sub,island,embedded,SUB.isl.em.07,125,-0.183775835
139,F,21,2.5,NA,NA,NA,2a,44,SUB.isl.em,sub,island,embedded,SUB.isl.em.11,25,-1.448469757
139,F,21,2.5,NA,NA,NA,2a,62,SUB.isl.em,sub,island,embedded,SUB.isl.em.15,60,-1.005826884
139,F,21,2.5,NA,NA,NA,2a,76,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.04,65,-0.942592188
139,F,21,2.5,NA,NA,NA,2a,11,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.08,200,0.764744606
139,F,21,2.5,NA,NA,NA,2a,34,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.12,175,0.448571125
139,F,21,2.5,NA,NA,NA,2a,57,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.16,125,-0.183775835
139,F,21,2.5,NA,NA,NA,2a,69,SUB.non.em,sub,non,embedded,SUB.non.em.01,275,1.713265047
139,F,21,2.5,NA,NA,NA,2a,87,SUB.non.em,sub,non,embedded,SUB.non.em.05,110,-0.373479924
139,F,21,2.5,NA,NA,NA,2a,3,SUB.non.em,sub,non,embedded,SUB.non.em.09,90,-0.626418708
139,F,21,2.5,NA,NA,NA,2a,47,SUB.non.em,sub,non,embedded,SUB.non.em.13,260,1.523560958
139,F,21,2.5,NA,NA,NA,2a,72,SUB.non.ma,sub,non,matrix,SUB.non.ma.02,280,1.776499743
139,F,21,2.5,NA,NA,NA,2a,89,SUB.non.ma,sub,non,matrix,SUB.non.ma.06,125,-0.183775835
139,F,21,2.5,NA,NA,NA,2a,21,SUB.non.ma,sub,non,matrix,SUB.non.ma.10,200,0.764744606
139,F,21,2.5,NA,NA,NA,2a,31,SUB.non.ma,sub,non,matrix,SUB.non.ma.14,250,1.397091566
139,F,21,2.5,NA,NA,NA,2a,35,WH.isl.em,wh,island,embedded,WH.isl.em.03,75,-0.816122796
139,F,21,2.5,NA,NA,NA,2a,67,WH.isl.em,wh,island,embedded,WH.isl.em.07,70,-0.879357492
139,F,21,2.5,NA,NA,NA,2a,95,WH.isl.em,wh,island,embedded,WH.isl.em.11,105,-0.43671462
139,F,21,2.5,NA,NA,NA,2a,5,WH.isl.em,wh,island,embedded,WH.isl.em.15,75,-0.816122796
139,F,21,2.5,NA,NA,NA,2a,43,WH.isl.ma,wh,island,matrix,WH.isl.ma.04,210,0.891213998
139,F,21,2.5,NA,NA,NA,2a,56,WH.isl.ma,wh,island,matrix,WH.isl.ma.08,115,-0.310245228
139,F,21,2.5,NA,NA,NA,2a,83,WH.isl.ma,wh,island,matrix,WH.isl.ma.12,250,1.397091566
139,F,21,2.5,NA,NA,NA,2a,2,WH.isl.ma,wh,island,matrix,WH.isl.ma.16,150,0.132397645
139,F,21,2.5,NA,NA,NA,2a,10,WH.non.em,wh,non,embedded,WH.non.em.01,275,1.713265047
139,F,21,2.5,NA,NA,NA,2a,37,WH.non.em,wh,non,embedded,WH.non.em.05,190,0.638275213
139,F,21,2.5,NA,NA,NA,2a,59,WH.non.em,wh,non,embedded,WH.non.em.09,75,-0.816122796
139,F,21,2.5,NA,NA,NA,2a,93,WH.non.em,wh,non,embedded,WH.non.em.13,215,0.954448694
139,F,21,2.5,NA,NA,NA,2a,12,WH.non.ma,wh,non,matrix,WH.non.ma.02,200,0.764744606
139,F,21,2.5,NA,NA,NA,2a,46,WH.non.ma,wh,non,matrix,WH.non.ma.06,275,1.713265047
139,F,21,2.5,NA,NA,NA,2a,49,WH.non.ma,wh,non,matrix,WH.non.ma.10,300,2.029438527
139,F,21,2.5,NA,NA,NA,2a,88,WH.non.ma,wh,non,matrix,WH.non.ma.14,290,1.902969135
140,F,21,3.3,3.6,1.28,0.76,2a,32,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.03,20,-1.421018722
140,F,21,3.3,3.6,1.28,0.76,2a,54,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.07,50,-1.002773048
140,F,21,3.3,3.6,1.28,0.76,2a,77,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.11,50,-1.002773048
