"#Data from Sprouse, Jon, Carson T. Schütze, & Diogo Almeida. 2013. A comparison of informal and formal acceptability judgments using a random sample from Linguistic Inquiry 2001-2010. Lingua 134: 219-248.",,,,,,
#This data is provided in the spirit of open science so that other researchers can verify the analyses.,,,,,,
#Please contact Jon Sprouse if you would like to discuss the possibility of using this data set for novel research.,,,,,,
"#If you are using R to read this file, try adding skip=5 to the read function.",,,,,,
,,,,,,
participant,survey,order,judgment,item,condition,zscores
131,2.3,57,100,34.4.boskovic.4b.g.06,34.4.boskovic.4b.g,-0.661568797
131,2.3,58,50,38.3.haddican.39.*.01,38.3.haddican.39.*,-2.896598517
131,2.3,59,150,41.3.Landau.10b.*.01,41.3.Landau.10b.*,1.573460923
131,2.3,60,140,32.1.martin.27b.g.06,32.1.martin.27b.g,1.126454979
131,2.3,61,150,38.4.kallulli.4b.g.02,38.4.kallulli.4b.g,1.573460923
131,2.3,62,105,41.4.Haegeman.22d.*.07,41.4.Haegeman.22d.*,-0.438065825
131,2.3,63,120,32.1.martin.22a.g.08,32.1.martin.22a.g,0.232443091
131,2.3,64,150,41.4.Haegeman.22d.g.06,41.4.Haegeman.22d.g,1.573460923
131,2.3,65,110,33.1.denDikken.72b.*.07,33.1.denDikken.72b.*,-0.214562853
131,2.3,66,140,38.4.kallulli.4b.*.03,38.4.kallulli.4b.*,1.126454979
131,2.3,67,150,34.1.phillips.67c.g.06,34.1.phillips.67c.g,1.573460923
131,2.3,68,120,37.4.nakajima.4a.g.04,37.4.nakajima.4a.g,0.232443091
131,2.3,69,100,33.3.boskovic.48d.*.01,33.3.boskovic.48d.*,-0.661568797
131,2.3,70,110,35.3.hazout.60b.g.08,35.3.hazout.60b.g,-0.214562853
131,2.3,71,110,32.3.Culicover.32a.*.01,32.3.Culicover.32a.*,-0.214562853
131,2.3,72,105,32.4.lopez.14b.g.02,32.4.lopez.14b.g,-0.438065825
131,2.3,73,130,34.3.heycock.55a.g.08,34.3.heycock.55a.g,0.679449035
131,2.3,74,120,34.2.panagiotidis.6.g.08,34.2.panagiotidis.6.g,0.232443091
131,2.3,75,95,34.3.heycock.82a.*.05,34.3.heycock.82a.*,-0.885071769
131,2.3,76,130,33.1.denDikken.5a.g.06,33.1.denDikken.5a.g,0.679449035
131,2.3,77,105,41.3.Vicente.8a.*.03,41.3.Vicente.8a.*,-0.438065825
131,2.3,78,105,41.2.Bruening.36b.*.05,41.2.Bruening.36b.*,-0.438065825
131,2.3,79,100,34.1.phillips.88b.*.07,34.1.phillips.88b.*,-0.661568797
131,2.3,80,105,35.3.hazout.63.*.01,35.3.hazout.63.*,-0.438065825
131,2.3,81,150,34.1.phillips.6b.g.02,34.1.phillips.6b.g,1.573460923
131,2.3,82,105,32.3.Culicover.15bii.*.05,32.3.Culicover.15bii.*,-0.438065825
131,2.3,83,110,34.4.boskovic.4c.g.06,34.4.boskovic.4c.g,-0.214562853
131,2.3,84,110,41.2.Bruening.36a.g.04,41.2.Bruening.36a.g,-0.214562853
131,2.3,85,120,32.3.Culicover.32a.g.08,32.3.Culicover.32a.g,0.232443091
131,2.3,86,160,40.2.johnson.59b.g.02,40.2.johnson.59b.g,2.020466867
131,2.3,87,105,33.4.neeleman.97b.*.01,33.4.neeleman.97b.*,-0.438065825
131,2.3,88,105,38.2.hornstein.4b.g.04,38.2.hornstein.4b.g,-0.438065825
131,2.3,89,130,38.3.haddican.39.g.08,38.3.haddican.39.g,0.679449035
131,2.3,90,140,33.1.denDikken.62a.g.04,33.1.denDikken.62a.g,1.126454979
131,2.3,91,110,40.2.johnson.59b.*.03,40.2.johnson.59b.*,-0.214562853
131,2.3,92,105,40.4.hicks.23.*.07,40.4.hicks.23.*,-0.438065825
131,2.3,93,120,35.2.larson.44a.g.02,35.2.larson.44a.g,0.232443091
131,2.3,94,110,33.2.bowers.7b.i.*.05,33.2.bowers.7b.i.*,-0.214562853
131,2.3,95,105,32.3.fanselow.28b.*.01,32.3.fanselow.28b.*,-0.438065825
131,2.3,96,140,33.2.bowers.68a.g.02,33.2.bowers.68a.g,1.126454979
131,2.3,97,110,38.2.hornstein.4e.*.05,38.2.hornstein.4e.*,-0.214562853
131,2.3,98,105,41.3.Landau.10a.g.08,41.3.Landau.10a.g,-0.438065825
131,2.3,99,115,34.3.heycock.37b.??.05,34.3.heycock.37b.??,0.008940119
131,2.3,100,110,34.2.panagiotidis.6.*.01,34.2.panagiotidis.6.*,-0.214562853
131,2.3,101,110,34.4.boskovic.4d.g.04,34.4.boskovic.4d.g,-0.214562853
131,2.3,102,110,33.2.bowers.31a.g.08,33.2.bowers.31a.g,-0.214562853
131,2.3,103,100,32.4.lopez.14b.*.03,32.4.lopez.14b.*,-0.661568797
131,2.3,104,105,34.3.heycock.55a.*.01,34.3.heycock.55a.*,-0.438065825
131,2.3,105,115,36.4.denDikken.45.*.06,36.4.denDikken.45.*,0.008940119
131,2.3,106,110,32.1.martin.28b.??.07,32.1.martin.28b.??,-0.214562853
132,2.3,7,200,32.3.Culicover.15bii.g.04,32.3.Culicover.15bii.g,1.468049389
132,2.3,8,125,39.1.sobin.20c.*.01,39.1.sobin.20c.*,0.258783006
132,2.3,9,200,32.3.Culicover.7a.g.02,32.3.Culicover.7a.g,1.468049389
132,2.3,10,200,33.3.boskovic.48a.g.08,33.3.boskovic.48a.g,1.468049389
132,2.3,11,100,32.2.alexiadou.31a.*.05,32.2.alexiadou.31a.*,-0.144305788
132,2.3,12,125,34.4.boskovic.3d.*.05,34.4.boskovic.3d.*,0.258783006
132,2.3,13,110,34.3.heycock.82a.g.04,34.3.heycock.82a.g,0.016929729
132,2.3,14,100,41.3.Landau.27b.g.08,41.3.Landau.27b.g,-0.144305788
132,2.3,15,150,32.3.fanselow.28b.g.08,32.3.fanselow.28b.g,0.6618718
132,2.3,16,50,32.3.Culicover.7b.*.03,32.3.Culicover.7b.*,-0.950483377
132,2.3,17,25,37.4.nakajima.20e.*.05,37.4.nakajima.20e.*,-1.353572172
132,2.3,18,100,35.2.larson.44a.??.03,35.2.larson.44a.??,-0.144305788
132,2.3,19,200,38.3.landau.38a.g.02,38.3.landau.38a.g,1.468049389
132,2.3,20,40,34.4.boskovic.3b.*.07,34.4.boskovic.3b.*,-1.111718895
132,2.3,21,75,41.3.Landau.27b.*.01,41.3.Landau.27b.*,-0.547394583
132,2.3,22,200,32.1.martin.65a.g.02,32.1.martin.65a.g,1.468049389
132,2.3,23,125,33.2.bowers.7b.i.g.04,33.2.bowers.7b.i.g,0.258783006
132,2.3,24,150,33.2.bowers.68b.*.03,33.2.bowers.68b.*,0.6618718
132,2.3,25,200,32.2.nunes.3a.g.06,32.2.nunes.3a.g,1.468049389
132,2.3,26,200,41.3.Vicente.8d.g.04,41.3.Vicente.8d.g,1.468049389
132,2.3,27,150,35.1.bhatt.14cf.g.02,35.1.bhatt.14cf.g,0.6618718
132,2.3,28,150,33.1.denDikken.72a.g.06,33.1.denDikken.72a.g,0.6618718
132,2.3,29,60,34.1.phillips.67d.*.07,34.1.phillips.67d.*,-0.789247859
132,2.3,30,200,32.2.alexiadou.31b.g.04,32.2.alexiadou.31b.g,1.468049389
132,2.3,31,40,35.1.bhatt.14a.*.03,35.1.bhatt.14a.*,-1.111718895
132,2.3,32,30,34.1.fox.24.*.03,34.1.fox.24.*,-1.272954413
132,2.3,33,200,34.1.phillips.88b.g.06,34.1.phillips.88b.g,1.468049389
132,2.3,34,30,37.3.becker.2b.*.07,37.3.becker.2b.*,-1.272954413
132,2.3,35,150,41.3.Vicente.8a.g.02,41.3.Vicente.8a.g,0.6618718
132,2.3,36,30,38.2.hornstein.4c.*.05,38.2.hornstein.4c.*,-1.272954413
132,2.3,37,20,33.1.denDikken.62b.*.05,33.1.denDikken.62b.*,-1.434189931
132,2.3,38,200,36.4.denDikken.45.g.07,36.4.denDikken.45.g,1.468049389
132,2.3,39,125,39.1.sobin.21c.g.08,39.1.sobin.21c.g,0.258783006
132,2.3,40,100,37.3.becker.2a.g.06,37.3.becker.2a.g,-0.144305788
132,2.3,41,50,41.3.Landau.7b.*.03,41.3.Landau.7b.*,-0.950483377
132,2.3,42,70,32.1.martin.26a.??.01,32.1.martin.26a.??,-0.628012342
132,2.3,43,100,32.1.martin.65b.*.03,32.1.martin.65b.*,-0.144305788
132,2.3,44,150,41.3.Landau.7b.g.02,41.3.Landau.7b.g,0.6618718
132,2.3,45,90,34.4.boskovic.3c.*.07,34.4.boskovic.3c.*,-0.305541306
132,2.3,46,80,34.1.phillips.6b.*.03,34.1.phillips.6b.*,-0.466776824
132,2.3,47,20,33.2.bowers.31c.*.01,33.2.bowers.31c.*,-1.434189931
132,2.3,48,100,34.3.heycock.37b.g.04,34.3.heycock.37b.g,-0.144305788
132,2.3,49,10,41.3.Vicente.8d.*.05,41.3.Vicente.8d.*,-1.595425448
132,2.3,50,100,33.4.neeleman.97a.g.08,33.4.neeleman.97a.g,-0.144305788
132,2.3,51,120,40.4.hicks.22.g.06,40.4.hicks.22.g,0.178165247
132,2.3,52,10,32.2.nunes.3c.*.07,32.2.nunes.3c.*,-1.595425448
132,2.3,53,190,38.2.hornstein.4d.g.04,38.2.hornstein.4d.g,1.306813872
132,2.3,54,40,33.1.denDikken.5b.*.07,33.1.denDikken.5b.*,-1.111718895
132,2.3,55,90,34.1.fox.19.g.02,34.1.fox.19.g,-0.305541306
132,2.3,56,100,38.3.landau.39a.*.03,38.3.landau.39a.*,-0.144305788
132,2.3,57,100,34.4.boskovic.4b.g.06,34.4.boskovic.4b.g,-0.144305788
132,2.3,58,20,38.3.haddican.39.*.01,38.3.haddican.39.*,-1.434189931
132,2.3,59,125,41.3.Landau.10b.*.01,41.3.Landau.10b.*,0.258783006
132,2.3,60,90,32.1.martin.27b.g.06,32.1.martin.27b.g,-0.305541306
132,2.3,61,200,38.4.kallulli.4b.g.02,38.4.kallulli.4b.g,1.468049389
132,2.3,62,80,41.4.Haegeman.22d.*.07,41.4.Haegeman.22d.*,-0.466776824
132,2.3,63,190,32.1.martin.22a.g.08,32.1.martin.22a.g,1.306813872
132,2.3,64,200,41.4.Haegeman.22d.g.06,41.4.Haegeman.22d.g,1.468049389
132,2.3,65,100,33.1.denDikken.72b.*.07,33.1.denDikken.72b.*,-0.144305788
132,2.3,66,110,38.4.kallulli.4b.*.03,38.4.kallulli.4b.*,0.016929729
132,2.3,67,90,34.1.phillips.67c.g.06,34.1.phillips.67c.g,-0.305541306
132,2.3,68,200,37.4.nakajima.4a.g.04,37.4.nakajima.4a.g,1.468049389
132,2.3,69,10,33.3.boskovic.48d.*.01,33.3.boskovic.48d.*,-1.595425448
132,2.3,70,150,35.3.hazout.60b.g.08,35.3.hazout.60b.g,0.6618718
132,2.3,71,40,32.3.Culicover.32a.*.01,32.3.Culicover.32a.*,-1.111718895
132,2.3,72,100,32.4.lopez.14b.g.02,32.4.lopez.14b.g,-0.144305788
132,2.3,73,200,34.3.heycock.55a.g.08,34.3.heycock.55a.g,1.468049389
132,2.3,74,90,34.2.panagiotidis.6.g.08,34.2.panagiotidis.6.g,-0.305541306
132,2.3,75,10,34.3.heycock.82a.*.05,34.3.heycock.82a.*,-1.595425448
132,2.3,76,80,33.1.denDikken.5a.g.06,33.1.denDikken.5a.g,-0.466776824
132,2.3,77,80,41.3.Vicente.8a.*.03,41.3.Vicente.8a.*,-0.466776824
132,2.3,78,90,41.2.Bruening.36b.*.05,41.2.Bruening.36b.*,-0.305541306
132,2.3,79,50,34.1.phillips.88b.*.07,34.1.phillips.88b.*,-0.950483377
132,2.3,80,20,35.3.hazout.63.*.01,35.3.hazout.63.*,-1.434189931
132,2.3,81,180,34.1.phillips.6b.g.02,34.1.phillips.6b.g,1.145578354
132,2.3,82,20,32.3.Culicover.15bii.*.05,32.3.Culicover.15bii.*,-1.434189931
132,2.3,83,190,34.4.boskovic.4c.g.06,34.4.boskovic.4c.g,1.306813872
132,2.3,84,20,41.2.Bruening.36a.g.04,41.2.Bruening.36a.g,-1.434189931
132,2.3,85,120,32.3.Culicover.32a.g.08,32.3.Culicover.32a.g,0.178165247
132,2.3,86,200,40.2.johnson.59b.g.02,40.2.johnson.59b.g,1.468049389
132,2.3,87,10,33.4.neeleman.97b.*.01,33.4.neeleman.97b.*,-1.595425448
132,2.3,88,100,38.2.hornstein.4b.g.04,38.2.hornstein.4b.g,-0.144305788
132,2.3,89,90,38.3.haddican.39.g.08,38.3.haddican.39.g,-0.305541306
132,2.3,90,120,33.1.denDikken.62a.g.04,33.1.denDikken.62a.g,0.178165247
132,2.3,91,95,40.2.johnson.59b.*.03,40.2.johnson.59b.*,-0.224923547
132,2.3,92,90,40.4.hicks.23.*.07,40.4.hicks.23.*,-0.305541306
132,2.3,93,200,35.2.larson.44a.g.02,35.2.larson.44a.g,1.468049389
132,2.3,94,200,33.2.bowers.7b.i.*.05,33.2.bowers.7b.i.*,1.468049389
132,2.3,95,100,32.3.fanselow.28b.*.01,32.3.fanselow.28b.*,-0.144305788
132,2.3,96,200,33.2.bowers.68a.g.02,33.2.bowers.68a.g,1.468049389
132,2.3,97,190,38.2.hornstein.4e.*.05,38.2.hornstein.4e.*,1.306813872
132,2.3,98,110,41.3.Landau.10a.g.08,41.3.Landau.10a.g,0.016929729
132,2.3,99,200,34.3.heycock.37b.??.05,34.3.heycock.37b.??,1.468049389
132,2.3,100,100,34.2.panagiotidis.6.*.01,34.2.panagiotidis.6.*,-0.144305788
132,2.3,101,50,34.4.boskovic.4d.g.04,34.4.boskovic.4d.g,-0.950483377
132,2.3,102,100,33.2.bowers.31a.g.08,33.2.bowers.31a.g,-0.144305788
132,2.3,103,50,32.4.lopez.14b.*.03,32.4.lopez.14b.*,-0.950483377
132,2.3,104,30,34.3.heycock.55a.*.01,34.3.heycock.55a.*,-1.272954413
132,2.3,105,90,36.4.denDikken.45.*.06,36.4.denDikken.45.*,-0.305541306
132,2.3,106,135,32.1.martin.28b.??.07,32.1.martin.28b.??,0.420018524
133,2.3,7,50,32.3.Culicover.15bii.g.04,32.3.Culicover.15bii.g,-0.425192172
133,2.3,8,70,39.1.sobin.20c.*.01,39.1.sobin.20c.*,0.092703287
133,2.3,9,100,32.3.Culicover.7a.g.02,32.3.Culicover.7a.g,0.869546477
133,2.3,10,100,33.3.boskovic.48a.g.08,33.3.boskovic.48a.g,0.869546477
133,2.3,11,70,32.2.alexiadou.31a.*.05,32.2.alexiadou.31a.*,0.092703287
133,2.3,12,2,34.4.boskovic.3d.*.05,34.4.boskovic.3d.*,-1.668141276
133,2.3,13,50,34.3.heycock.82a.g.04,34.3.heycock.82a.g,-0.425192172
133,2.3,14,20,41.3.Landau.27b.g.08,41.3.Landau.27b.g,-1.202035362
133,2.3,15,50,32.3.fanselow.28b.g.08,32.3.fanselow.28b.g,-0.425192172
133,2.3,16,20,32.3.Culicover.7b.*.03,32.3.Culicover.7b.*,-1.202035362
133,2.3,17,110,37.4.nakajima.20e.*.05,37.4.nakajima.20e.*,1.128494207
133,2.3,18,100,35.2.larson.44a.??.03,35.2.larson.44a.??,0.869546477
133,2.3,19,100,38.3.landau.38a.g.02,38.3.landau.38a.g,0.869546477
133,2.3,20,70,34.4.boskovic.3b.*.07,34.4.boskovic.3b.*,0.092703287
133,2.3,21,50,41.3.Landau.27b.*.01,41.3.Landau.27b.*,-0.425192172
133,2.3,22,100,32.1.martin.65a.g.02,32.1.martin.65a.g,0.869546477
133,2.3,23,100,33.2.bowers.7b.i.g.04,33.2.bowers.7b.i.g,0.869546477
133,2.3,24,50,33.2.bowers.68b.*.03,33.2.bowers.68b.*,-0.425192172
133,2.3,25,100,32.2.nunes.3a.g.06,32.2.nunes.3a.g,0.869546477
133,2.3,26,100,41.3.Vicente.8d.g.04,41.3.Vicente.8d.g,0.869546477
133,2.3,27,70,35.1.bhatt.14cf.g.02,35.1.bhatt.14cf.g,0.092703287
133,2.3,28,50,33.1.denDikken.72a.g.06,33.1.denDikken.72a.g,-0.425192172
133,2.3,29,100,34.1.phillips.67d.*.07,34.1.phillips.67d.*,0.869546477
133,2.3,30,100,32.2.alexiadou.31b.g.04,32.2.alexiadou.31b.g,0.869546477
133,2.3,31,100,35.1.bhatt.14a.*.03,35.1.bhatt.14a.*,0.869546477
133,2.3,32,50,34.1.fox.24.*.03,34.1.fox.24.*,-0.425192172
133,2.3,33,120,34.1.phillips.88b.g.06,34.1.phillips.88b.g,1.387441937
133,2.3,34,15,37.3.becker.2b.*.07,37.3.becker.2b.*,-1.331509227
133,2.3,35,100,41.3.Vicente.8a.g.02,41.3.Vicente.8a.g,0.869546477
133,2.3,36,10,38.2.hornstein.4c.*.05,38.2.hornstein.4c.*,-1.460983092
133,2.3,37,5,33.1.denDikken.62b.*.05,33.1.denDikken.62b.*,-1.590456957
133,2.3,38,100,36.4.denDikken.45.g.07,36.4.denDikken.45.g,0.869546477
133,2.3,39,100,39.1.sobin.21c.g.08,39.1.sobin.21c.g,0.869546477
133,2.3,40,100,37.3.becker.2a.g.06,37.3.becker.2a.g,0.869546477
133,2.3,41,20,41.3.Landau.7b.*.03,41.3.Landau.7b.*,-1.202035362
133,2.3,42,20,32.1.martin.26a.??.01,32.1.martin.26a.??,-1.202035362
133,2.3,43,100,32.1.martin.65b.*.03,32.1.martin.65b.*,0.869546477
133,2.3,44,100,41.3.Landau.7b.g.02,41.3.Landau.7b.g,0.869546477
133,2.3,45,75,34.4.boskovic.3c.*.07,34.4.boskovic.3c.*,0.222177152
133,2.3,46,20,34.1.phillips.6b.*.03,34.1.phillips.6b.*,-1.202035362
133,2.3,47,15,33.2.bowers.31c.*.01,33.2.bowers.31c.*,-1.331509227
133,2.3,48,10,34.3.heycock.37b.g.04,34.3.heycock.37b.g,-1.460983092
133,2.3,49,10,41.3.Vicente.8d.*.05,41.3.Vicente.8d.*,-1.460983092
133,2.3,50,100,33.4.neeleman.97a.g.08,33.4.neeleman.97a.g,0.869546477
133,2.3,51,100,40.4.hicks.22.g.06,40.4.hicks.22.g,0.869546477
133,2.3,52,20,32.2.nunes.3c.*.07,32.2.nunes.3c.*,-1.202035362
133,2.3,53,100,38.2.hornstein.4d.g.04,38.2.hornstein.4d.g,0.869546477
133,2.3,54,50,33.1.denDikken.5b.*.07,33.1.denDikken.5b.*,-0.425192172
133,2.3,55,50,34.1.fox.19.g.02,34.1.fox.19.g,-0.425192172
133,2.3,56,100,38.3.landau.39a.*.03,38.3.landau.39a.*,0.869546477
133,2.3,57,100,34.4.boskovic.4b.g.06,34.4.boskovic.4b.g,0.869546477
133,2.3,58,100,38.3.haddican.39.*.01,38.3.haddican.39.*,0.869546477
133,2.3,59,100,41.3.Landau.10b.*.01,41.3.Landau.10b.*,0.869546477
133,2.3,60,20,32.1.martin.27b.g.06,32.1.martin.27b.g,-1.202035362
133,2.3,61,100,38.4.kallulli.4b.g.02,38.4.kallulli.4b.g,0.869546477
133,2.3,62,100,41.4.Haegeman.22d.*.07,41.4.Haegeman.22d.*,0.869546477
133,2.3,63,100,32.1.martin.22a.g.08,32.1.martin.22a.g,0.869546477
133,2.3,64,100,41.4.Haegeman.22d.g.06,41.4.Haegeman.22d.g,0.869546477
133,2.3,65,70,33.1.denDikken.72b.*.07,33.1.denDikken.72b.*,0.092703287
133,2.3,66,120,38.4.kallulli.4b.*.03,38.4.kallulli.4b.*,1.387441937
133,2.3,67,20,34.1.phillips.67c.g.06,34.1.phillips.67c.g,-1.202035362
133,2.3,68,100,37.4.nakajima.4a.g.04,37.4.nakajima.4a.g,0.869546477
133,2.3,69,5,33.3.boskovic.48d.*.01,33.3.boskovic.48d.*,-1.590456957
133,2.3,70,110,35.3.hazout.60b.g.08,35.3.hazout.60b.g,1.128494207
133,2.3,71,100,32.3.Culicover.32a.*.01,32.3.Culicover.32a.*,0.869546477
133,2.3,72,95,32.4.lopez.14b.g.02,32.4.lopez.14b.g,0.740072612
133,2.3,73,100,34.3.heycock.55a.g.08,34.3.heycock.55a.g,0.869546477
133,2.3,74,45,34.2.panagiotidis.6.g.08,34.2.panagiotidis.6.g,-0.554666037
133,2.3,75,5,34.3.heycock.82a.*.05,34.3.heycock.82a.*,-1.590456957
133,2.3,76,100,33.1.denDikken.5a.g.06,33.1.denDikken.5a.g,0.869546477
133,2.3,77,50,41.3.Vicente.8a.*.03,41.3.Vicente.8a.*,-0.425192172
133,2.3,78,100,41.2.Bruening.36b.*.05,41.2.Bruening.36b.*,0.869546477
133,2.3,79,75,34.1.phillips.88b.*.07,34.1.phillips.88b.*,0.222177152
133,2.3,80,20,35.3.hazout.63.*.01,35.3.hazout.63.*,-1.202035362
133,2.3,81,100,34.1.phillips.6b.g.02,34.1.phillips.6b.g,0.869546477
133,2.3,82,10,32.3.Culicover.15bii.*.05,32.3.Culicover.15bii.*,-1.460983092
133,2.3,83,45,34.4.boskovic.4c.g.06,34.4.boskovic.4c.g,-0.554666037
133,2.3,84,95,41.2.Bruening.36a.g.04,41.2.Bruening.36a.g,0.740072612
133,2.3,85,100,32.3.Culicover.32a.g.08,32.3.Culicover.32a.g,0.869546477
133,2.3,86,100,40.2.johnson.59b.g.02,40.2.johnson.59b.g,0.869546477
133,2.3,87,5,33.4.neeleman.97b.*.01,33.4.neeleman.97b.*,-1.590456957
133,2.3,88,75,38.2.hornstein.4b.g.04,38.2.hornstein.4b.g,0.222177152
133,2.3,89,100,38.3.haddican.39.g.08,38.3.haddican.39.g,0.869546477
133,2.3,90,100,33.1.denDikken.62a.g.04,33.1.denDikken.62a.g,0.869546477
133,2.3,91,5,40.2.johnson.59b.*.03,40.2.johnson.59b.*,-1.590456957
133,2.3,92,100,40.4.hicks.23.*.07,40.4.hicks.23.*,0.869546477
133,2.3,93,100,35.2.larson.44a.g.02,35.2.larson.44a.g,0.869546477
133,2.3,94,100,33.2.bowers.7b.i.*.05,33.2.bowers.7b.i.*,0.869546477
133,2.3,95,20,32.3.fanselow.28b.*.01,32.3.fanselow.28b.*,-1.202035362
133,2.3,96,95,33.2.bowers.68a.g.02,33.2.bowers.68a.g,0.740072612
133,2.3,97,100,38.2.hornstein.4e.*.05,38.2.hornstein.4e.*,0.869546477
133,2.3,98,50,41.3.Landau.10a.g.08,41.3.Landau.10a.g,-0.425192172
133,2.3,99,70,34.3.heycock.37b.??.05,34.3.heycock.37b.??,0.092703287
133,2.3,100,10,34.2.panagiotidis.6.*.01,34.2.panagiotidis.6.*,-1.460983092
133,2.3,101,10,34.4.boskovic.4d.g.04,34.4.boskovic.4d.g,-1.460983092
133,2.3,102,75,33.2.bowers.31a.g.08,33.2.bowers.31a.g,0.222177152
133,2.3,103,5,32.4.lopez.14b.*.03,32.4.lopez.14b.*,-1.590456957
133,2.3,104,5,34.3.heycock.55a.*.01,34.3.heycock.55a.*,-1.590456957
133,2.3,105,5,36.4.denDikken.45.*.06,36.4.denDikken.45.*,-1.590456957
133,2.3,106,5,32.1.martin.28b.??.07,32.1.martin.28b.??,-1.590456957
134,2.3,7,150,32.3.Culicover.15bii.g.04,32.3.Culicover.15bii.g,0.677707145
134,2.3,8,0,39.1.sobin.20c.*.01,39.1.sobin.20c.*,-1.116751315
134,2.3,9,200,32.3.Culicover.7a.g.02,32.3.Culicover.7a.g,1.275859965
134,2.3,10,200,33.3.boskovic.48a.g.08,33.3.boskovic.48a.g,1.275859965
134,2.3,11,0,32.2.alexiadou.31a.*.05,32.2.alexiadou.31a.*,-1.116751315
134,2.3,12,150,34.4.boskovic.3d.*.05,34.4.boskovic.3d.*,0.677707145
134,2.3,13,125,34.3.heycock.82a.g.04,34.3.heycock.82a.g,0.378630735
134,2.3,14,150,41.3.Landau.27b.g.08,41.3.Landau.27b.g,0.677707145
134,2.3,15,200,32.3.fanselow.28b.g.08,32.3.fanselow.28b.g,1.275859965
134,2.3,16,0,32.3.Culicover.7b.*.03,32.3.Culicover.7b.*,-1.116751315
134,2.3,17,100,37.4.nakajima.20e.*.05,37.4.nakajima.20e.*,0.079554325
134,2.3,18,0,35.2.larson.44a.??.03,35.2.larson.44a.??,-1.116751315
134,2.3,19,200,38.3.landau.38a.g.02,38.3.landau.38a.g,1.275859965
134,2.3,20,10,34.4.boskovic.3b.*.07,34.4.boskovic.3b.*,-0.997120751
134,2.3,21,0,41.3.Landau.27b.*.01,41.3.Landau.27b.*,-1.116751315
134,2.3,22,175,32.1.martin.65a.g.02,32.1.martin.65a.g,0.976783555
134,2.3,23,200,33.2.bowers.7b.i.g.04,33.2.bowers.7b.i.g,1.275859965
134,2.3,24,100,33.2.bowers.68b.*.03,33.2.bowers.68b.*,0.079554325
134,2.3,25,200,32.2.nunes.3a.g.06,32.2.nunes.3a.g,1.275859965
134,2.3,26,200,41.3.Vicente.8d.g.04,41.3.Vicente.8d.g,1.275859965
134,2.3,27,180,35.1.bhatt.14cf.g.02,35.1.bhatt.14cf.g,1.036598837
134,2.3,28,175,33.1.denDikken.72a.g.06,33.1.denDikken.72a.g,0.976783555
134,2.3,29,0,34.1.phillips.67d.*.07,34.1.phillips.67d.*,-1.116751315
134,2.3,30,200,32.2.alexiadou.31b.g.04,32.2.alexiadou.31b.g,1.275859965
134,2.3,31,0,35.1.bhatt.14a.*.03,35.1.bhatt.14a.*,-1.116751315
134,2.3,32,0,34.1.fox.24.*.03,34.1.fox.24.*,-1.116751315
134,2.3,33,100,34.1.phillips.88b.g.06,34.1.phillips.88b.g,0.079554325
134,2.3,34,100,37.3.becker.2b.*.07,37.3.becker.2b.*,0.079554325
134,2.3,35,200,41.3.Vicente.8a.g.02,41.3.Vicente.8a.g,1.275859965
134,2.3,36,0,38.2.hornstein.4c.*.05,38.2.hornstein.4c.*,-1.116751315
134,2.3,37,0,33.1.denDikken.62b.*.05,33.1.denDikken.62b.*,-1.116751315
134,2.3,38,200,36.4.denDikken.45.g.07,36.4.denDikken.45.g,1.275859965
134,2.3,39,10,39.1.sobin.21c.g.08,39.1.sobin.21c.g,-0.997120751
134,2.3,40,25,37.3.becker.2a.g.06,37.3.becker.2a.g,-0.817674905
134,2.3,41,25,41.3.Landau.7b.*.03,41.3.Landau.7b.*,-0.817674905
134,2.3,42,100,32.1.martin.26a.??.01,32.1.martin.26a.??,0.079554325
134,2.3,43,150,32.1.martin.65b.*.03,32.1.martin.65b.*,0.677707145
134,2.3,44,200,41.3.Landau.7b.g.02,41.3.Landau.7b.g,1.275859965
134,2.3,45,100,34.4.boskovic.3c.*.07,34.4.boskovic.3c.*,0.079554325
134,2.3,46,0,34.1.phillips.6b.*.03,34.1.phillips.6b.*,-1.116751315
134,2.3,47,0,33.2.bowers.31c.*.01,33.2.bowers.31c.*,-1.116751315
134,2.3,48,0,34.3.heycock.37b.g.04,34.3.heycock.37b.g,-1.116751315
134,2.3,49,0,41.3.Vicente.8d.*.05,41.3.Vicente.8d.*,-1.116751315
134,2.3,50,200,33.4.neeleman.97a.g.08,33.4.neeleman.97a.g,1.275859965
134,2.3,51,200,40.4.hicks.22.g.06,40.4.hicks.22.g,1.275859965
134,2.3,52,0,32.2.nunes.3c.*.07,32.2.nunes.3c.*,-1.116751315
134,2.3,53,200,38.2.hornstein.4d.g.04,38.2.hornstein.4d.g,1.275859965
134,2.3,54,25,33.1.denDikken.5b.*.07,33.1.denDikken.5b.*,-0.817674905
134,2.3,55,100,34.1.fox.19.g.02,34.1.fox.19.g,0.079554325
134,2.3,56,100,38.3.landau.39a.*.03,38.3.landau.39a.*,0.079554325
134,2.3,57,100,34.4.boskovic.4b.g.06,34.4.boskovic.4b.g,0.079554325
134,2.3,58,0,38.3.haddican.39.*.01,38.3.haddican.39.*,-1.116751315
134,2.3,59,150,41.3.Landau.10b.*.01,41.3.Landau.10b.*,0.677707145
134,2.3,60,0,32.1.martin.27b.g.06,32.1.martin.27b.g,-1.116751315
